Source,Target,Type,Id,Label,timeset,Weight,2,3,Calc Weight
1783,1757,Undirected,195,,,2.174931594,880,34,149.6
1783,1753,Undirected,196,,,0.806179974,160,8,6.4
1783,1752,Undirected,197,,,1.565847819,460,16,36.8
1783,1673,Undirected,198,,,-0.522878745,60,1,0.3
1783,1798,Undirected,199,,,1.436162647,420,13,27.3
1783,1833,Undirected,200,,,-1,20,1,0.1
1783,1792,Undirected,201,,,1.158362492,240,12,14.4
1783,1790,Undirected,202,,,0.556302501,120,6,3.6
1783,1796,Undirected,203,,,1.309630167,340,12,20.4
1783,1720,Undirected,204,,,-1,20,1,0.1
1783,1888,Undirected,205,,,-0.397940009,40,2,0.4
1783,1912,Undirected,206,,,-1,20,1,0.1
1783,1916,Undirected,207,,,-1,20,1,0.1
1783,1551,Undirected,208,,,-0.397940009,40,2,0.4
1783,1625,Undirected,209,,,-0.698970004,40,1,0.2
1783,1800,Undirected,210,,,-1,20,1,0.1
1783,1708,Undirected,211,,,-1,20,1,0.1
1783,1766,Undirected,212,,,0.602059991,160,5,4
1783,1431,Undirected,213,,,-1,20,1,0.1
1783,1809,Undirected,214,,,-1,20,1,0.1
1783,1741,Undirected,215,,,-1,20,1,0.1
1783,1768,Undirected,216,,,1.725911632,560,19,53.2
1783,1578,Undirected,217,,,-1,20,1,0.1
1783,1477,Undirected,218,,,-1,20,1,0.1
1783,1572,Undirected,219,,,-1,20,1,0.1
1783,1760,Undirected,220,,,0.204119983,80,4,1.6
1783,1761,Undirected,221,,,2.547159121,1500,47,352.5
1783,1458,Undirected,222,,,-0.397940009,40,2,0.4
1783,1778,Undirected,223,,,-0.397940009,40,2,0.4
1783,1764,Undirected,224,,,0.806179974,160,8,6.4
1783,1574,Undirected,225,,,-1,20,1,0.1
1787,1613,Undirected,226,,,-0.045757491,60,3,0.9
1787,1922,Undirected,227,,,-1,20,1,0.1
1787,1560,Undirected,228,,,-1,20,1,0.1
1787,1774,Undirected,229,,,0.857332496,180,8,7.2
1787,1895,Undirected,230,,,-1,20,1,0.1
1787,1775,Undirected,231,,,2.144574208,900,31,139.5
1787,1712,Undirected,232,,,-1,20,1,0.1
1787,1632,Undirected,233,,,-1,20,1,0.1
1787,1836,Undirected,234,,,-1,20,1,0.1
1787,1770,Undirected,235,,,-0.045757491,60,3,0.9
1787,1772,Undirected,236,,,1.866877814,920,16,73.6
1787,1731,Undirected,237,,,-1,20,1,0.1
1787,1617,Undirected,238,,,-1,20,1,0.1
1787,1732,Undirected,239,,,1.146128036,280,10,14
1787,1778,Undirected,240,,,0.477121255,120,5,3
1787,1696,Undirected,241,,,-1,20,1,0.1
1787,1697,Undirected,242,,,2.054613055,840,27,113.4
1787,1500,Undirected,243,,,-1,20,1,0.1
1787,1695,Undirected,244,,,-1,20,1,0.1
1787,1759,Undirected,245,,,2.567731963,1680,44,369.6
1787,1792,Undirected,246,,,1.309630167,340,12,20.4
1787,1757,Undirected,247,,,1.260071388,280,13,18.2
1787,1675,Undirected,248,,,1.681241237,640,15,48
1787,1727,Undirected,249,,,-1,20,1,0.1
1787,1753,Undirected,250,,,-0.045757491,60,3,0.9
1787,1752,Undirected,251,,,2.341632336,1220,36,219.6
1787,1698,Undirected,252,,,0.69019608,140,7,4.9
1787,1673,Undirected,253,,,-0.397940009,40,2,0.4
1787,1567,Undirected,254,,,-1,20,1,0.1
1787,1609,Undirected,255,,,-1,20,1,0.1
1787,1798,Undirected,256,,,-0.045757491,60,3,0.9
1787,1833,Undirected,257,,,-1,20,1,0.1
1787,1851,Undirected,258,,,-1,20,1,0.1
1787,1790,Undirected,259,,,0.556302501,120,6,3.6
1787,1711,Undirected,260,,,2.535420718,1460,47,343.1
1787,1795,Undirected,261,,,-0.397940009,40,2,0.4
1787,1796,Undirected,262,,,0.857332496,180,8,7.2
1787,1674,Undirected,263,,,0.255272505,120,3,1.8
1787,1688,Undirected,264,,,-0.045757491,60,3,0.9
1787,1865,Undirected,265,,,-1,20,1,0.1
1787,1888,Undirected,266,,,-1,20,1,0.1
1787,1911,Undirected,267,,,-0.397940009,40,2,0.4
1787,1743,Undirected,268,,,-1,20,1,0.1
1787,1912,Undirected,269,,,-0.397940009,40,2,0.4
1787,1578,Undirected,270,,,-1,20,1,0.1
1787,1665,Undirected,271,,,-0.22184875,60,2,0.6
1787,1916,Undirected,272,,,-1,20,1,0.1
1787,1700,Undirected,273,,,-0.22184875,60,2,0.6
1787,1552,Undirected,274,,,0.322219295,140,3,2.1
1787,1704,Undirected,275,,,-1,20,1,0.1
1787,1551,Undirected,276,,,-1,20,1,0.1
1787,1707,Undirected,277,,,-1,20,1,0.1
1787,1708,Undirected,278,,,-1,20,1,0.1
1787,1558,Undirected,279,,,-1,20,1,0.1
1787,1603,Undirected,280,,,-1,20,1,0.1
1787,1722,Undirected,281,,,-1,20,1,0.1
1787,1648,Undirected,282,,,-1,20,1,0.1
1787,1720,Undirected,283,,,-1,20,1,0.1
1787,1741,Undirected,284,,,-1,20,1,0.1
1787,1768,Undirected,285,,,0.819543936,220,6,6.6
1787,1457,Undirected,286,,,-0.397940009,40,2,0.4
1787,1685,Undirected,287,,,-1,20,1,0.1
1787,1684,Undirected,288,,,1.813580989,620,21,65.1
1787,1453,Undirected,289,,,-1,20,1,0.1
1787,1666,Undirected,290,,,-0.045757491,60,3,0.9
1787,1760,Undirected,291,,,-0.045757491,60,3,0.9
1787,1761,Undirected,292,,,0.556302501,180,4,3.6
1787,1766,Undirected,293,,,2.095866453,860,29,124.7
1787,1767,Undirected,294,,,2.732795698,2300,47,540.5
1787,1764,Undirected,295,,,1.644438589,420,21,44.1
1787,1765,Undirected,296,,,-1,20,1,0.1
1546,1519,Undirected,297,,,1.130333768,300,9,13.5
1546,1480,Undirected,298,,,-1,20,1,0.1
1546,1486,Undirected,299,,,-1,20,1,0.1
1546,1897,Undirected,300,,,-0.698970004,40,1,0.2
1546,1890,Undirected,301,,,-0.397940009,40,2,0.4
1546,1815,Undirected,302,,,1.829303773,540,25,67.5
1546,1545,Undirected,303,,,0.505149978,160,4,3.2
1546,1837,Undirected,304,,,-0.045757491,60,3,0.9
1546,1618,Undirected,305,,,0.176091259,100,3,1.5
1546,1525,Undirected,306,,,1.113943352,260,10,13
1546,1730,Undirected,307,,,1.376576957,340,14,23.8
1546,1718,Undirected,308,,,-1,20,1,0.1
1546,1548,Undirected,309,,,2.310480891,1460,28,204.4
1546,1549,Undirected,310,,,1.661812686,540,17,45.9
1546,1502,Undirected,311,,,-1,20,1,0.1
1546,1503,Undirected,312,,,1.255272505,400,9,18
1546,1500,Undirected,313,,,1.079181246,240,10,12
1546,1468,Undirected,314,,,-1,20,1,0.1
1546,1441,Undirected,315,,,-1,20,1,0.1
1546,1653,Undirected,316,,,0.73239376,180,6,5.4
1546,1461,Undirected,317,,,-1,20,1,0.1
1546,1504,Undirected,318,,,1.225309282,280,12,16.8
1546,1797,Undirected,319,,,0.556302501,120,6,3.6
1546,1861,Undirected,320,,,-0.096910013,80,2,0.8
1546,1434,Undirected,321,,,-1,20,1,0.1
1546,1705,Undirected,322,,,0.748188027,160,7,5.6
1546,1528,Undirected,323,,,1.597695186,440,18,39.6
1546,1533,Undirected,324,,,2.144574208,900,31,139.5
1546,1532,Undirected,325,,,0.204119983,80,4,1.6
1546,1539,Undirected,326,,,0.505149978,160,4,3.2
1546,1538,Undirected,327,,,1.748962861,660,17,56.1
1774,1920,Undirected,328,,,-0.522878745,60,1,0.3
1774,1906,Undirected,329,,,-1,20,1,0.1
1774,1775,Undirected,330,,,2.447932866,1700,33,280.5
1774,1632,Undirected,331,,,-0.22184875,60,2,0.6
1774,1770,Undirected,332,,,1.217483944,300,11,16.5
1774,1772,Undirected,333,,,2.035429738,700,31,108.5
1774,1731,Undirected,334,,,-1,20,1,0.1
1774,1778,Undirected,335,,,0.908485019,180,9,8.1
1774,1549,Undirected,336,,,-1,20,1,0.1
1774,1443,Undirected,337,,,-0.096910013,80,2,0.8
1774,1522,Undirected,338,,,-1,20,1,0.1
1774,1757,Undirected,339,,,1.187520721,440,7,15.4
1774,1753,Undirected,340,,,0.380211242,120,4,2.4
1774,1752,Undirected,341,,,-0.397940009,40,2,0.4
1774,1798,Undirected,342,,,-0.045757491,60,3,0.9
1774,1759,Undirected,343,,,1.217483944,300,11,16.5
1774,1768,Undirected,344,,,-0.045757491,60,3,0.9
1774,1792,Undirected,345,,,-0.045757491,60,3,0.9
1774,1790,Undirected,346,,,-1,20,1,0.1
1774,1711,Undirected,347,,,1.880241776,660,23,75.9
1774,1796,Undirected,348,,,0.204119983,80,4,1.6
1774,1594,Undirected,349,,,-1,20,1,0.1
1774,1911,Undirected,350,,,-0.698970004,40,1,0.2
1774,1885,Undirected,351,,,-1,20,1,0.1
1774,1609,Undirected,352,,,-1,20,1,0.1
1774,1434,Undirected,353,,,-0.397940009,40,2,0.4
1774,1802,Undirected,354,,,-1,20,1,0.1
1774,1801,Undirected,355,,,-1,20,1,0.1
1774,1766,Undirected,356,,,1.041392685,220,10,11
1774,1722,Undirected,357,,,-0.397940009,40,2,0.4
1774,1579,Undirected,358,,,-1,20,1,0.1
1774,1688,Undirected,359,,,-0.698970004,40,1,0.2
1774,1760,Undirected,360,,,0.602059991,160,5,4
1774,1761,Undirected,361,,,0.556302501,120,6,3.6
1774,1702,Undirected,362,,,-0.698970004,40,1,0.2
1774,1767,Undirected,363,,,1.113943352,260,10,13
1774,1764,Undirected,364,,,2.038222638,840,26,109.2
1774,1574,Undirected,365,,,-1,20,1,0.1
1545,1519,Undirected,366,,,-0.397940009,40,2,0.4
1545,1815,Undirected,367,,,0.908485019,180,9,8.1
1545,1837,Undirected,368,,,2.838849091,2760,50,690
1545,1618,Undirected,369,,,-1,20,1,0.1
1545,1503,Undirected,370,,,0.857332496,180,8,7.2
1545,1730,Undirected,371,,,-1,20,1,0.1
1545,1548,Undirected,372,,,0.380211242,120,4,2.4
1545,1549,Undirected,373,,,-0.096910013,80,2,0.8
1545,1524,Undirected,374,,,0.301029996,100,4,2
1545,1525,Undirected,375,,,0.556302501,120,6,3.6
1545,1500,Undirected,376,,,1.421603927,480,11,26.4
1545,1504,Undirected,377,,,1.827369273,560,24,67.2
1545,1653,Undirected,378,,,0.69019608,140,7,4.9
1545,1528,Undirected,379,,,1.193124598,260,12,15.6
1545,1797,Undirected,380,,,1.910624405,740,22,81.4
1545,1705,Undirected,381,,,2.343408594,1260,35,220.5
1545,1457,Undirected,382,,,-1,20,1,0.1
1545,1533,Undirected,383,,,0.944482672,220,8,8.8
1545,1532,Undirected,384,,,0.079181246,80,3,1.2
1545,1851,Undirected,385,,,-0.22184875,60,2,0.6
1545,1539,Undirected,386,,,1.819543936,1100,12,66
1545,1538,Undirected,387,,,0.556302501,120,6,3.6
1836,1821,Undirected,388,,,0.477121255,120,5,3
1836,1888,Undirected,389,,,1.041392685,220,10,11
1836,1498,Undirected,390,,,-1,20,1,0.1
1836,1895,Undirected,391,,,-0.045757491,60,3,0.9
1836,1892,Undirected,392,,,0.62324929,140,6,4.2
1836,1630,Undirected,393,,,1.607455023,540,15,40.5
1836,1833,Undirected,394,,,-1,20,1,0.1
1836,1632,Undirected,395,,,-1,20,1,0.1
1836,1831,Undirected,396,,,0.301029996,100,4,2
1836,1835,Undirected,397,,,-0.397940009,40,2,0.4
1836,1818,Undirected,398,,,0.397940009,100,5,2.5
1836,1819,Undirected,399,,,1.350248018,320,14,22.4
1836,1857,Undirected,400,,,-0.522878745,60,1,0.3
1836,1521,Undirected,401,,,-1,20,1,0.1
1836,1461,Undirected,402,,,-1,20,1,0.1
1836,1798,Undirected,403,,,-0.698970004,40,1,0.2
1836,1796,Undirected,404,,,-0.698970004,40,1,0.2
1836,1594,Undirected,405,,,-1,20,1,0.1
1836,1865,Undirected,406,,,1.741151599,580,19,55.1
1836,1866,Undirected,407,,,0.799340549,180,7,6.3
1836,1911,Undirected,408,,,-1,20,1,0.1
1836,1885,Undirected,409,,,-1,20,1,0.1
1836,1880,Undirected,410,,,0.322219295,140,3,2.1
1836,1807,Undirected,411,,,-0.397940009,40,2,0.4
1836,1805,Undirected,412,,,0.681241237,160,6,4.8
1836,1552,Undirected,413,,,-1,20,1,0.1
1836,1803,Undirected,414,,,-1,20,1,0.1
1836,1802,Undirected,415,,,0.447158031,140,4,2.8
1836,1601,Undirected,416,,,-0.22184875,60,2,0.6
1836,1847,Undirected,417,,,-0.397940009,40,2,0.4
1836,1768,Undirected,418,,,-1,20,1,0.1
1836,1477,Undirected,419,,,-1,20,1,0.1
1836,1761,Undirected,420,,,-1,20,1,0.1
1836,1570,Undirected,421,,,-1,20,1,0.1
1770,1920,Undirected,422,,,-1,20,1,0.1
1770,1906,Undirected,423,,,-1,20,1,0.1
1770,1711,Undirected,424,,,-0.045757491,60,3,0.9
1770,1772,Undirected,425,,,0.84509804,200,7,7
1770,1719,Undirected,426,,,-0.522878745,60,1,0.3
1770,1778,Undirected,427,,,0.69019608,140,7,4.9
1770,1549,Undirected,428,,,0.079181246,80,3,1.2
1770,1759,Undirected,429,,,-1,20,1,0.1
1770,1674,Undirected,430,,,-1,20,1,0.1
1770,1675,Undirected,431,,,0.380211242,120,4,2.4
1770,1753,Undirected,432,,,-0.22184875,60,2,0.6
1770,1752,Undirected,433,,,-0.698970004,40,1,0.2
1770,1798,Undirected,434,,,0.602059991,160,5,4
1770,1712,Undirected,435,,,-1,20,1,0.1
1770,1792,Undirected,436,,,0.62324929,140,6,4.2
1770,1790,Undirected,437,,,-1,20,1,0.1
1770,1796,Undirected,438,,,0.556302501,180,4,3.6
1770,1757,Undirected,439,,,0.204119983,80,4,1.6
1770,1768,Undirected,440,,,1.401400541,360,14,25.2
1770,1760,Undirected,441,,,1.545307116,540,13,35.1
1770,1761,Undirected,442,,,-0.096910013,80,2,0.8
1770,1766,Undirected,443,,,2.013679697,860,24,103.2
1770,1767,Undirected,444,,,-1,20,1,0.1
1770,1764,Undirected,445,,,0.908485019,180,9,8.1
1772,1778,Undirected,446,,,0.544068044,140,5,3.5
1772,1909,Undirected,447,,,1.440909082,460,12,27.6
1772,1895,Undirected,448,,,-0.045757491,60,3,0.9
1772,1857,Undirected,449,,,-1,20,1,0.1
1772,1890,Undirected,450,,,-0.397940009,40,2,0.4
1772,1630,Undirected,451,,,-0.397940009,40,2,0.4
1772,1711,Undirected,452,,,0.944482672,220,8,8.8
1772,1617,Undirected,453,,,-1,20,1,0.1
1772,1852,Undirected,454,,,-1,20,1,0.1
1772,1613,Undirected,455,,,-0.397940009,40,2,0.4
1772,1549,Undirected,456,,,-1,20,1,0.1
1772,1695,Undirected,457,,,0.77815125,200,6,6
1772,1759,Undirected,458,,,0.397940009,100,5,2.5
1772,1757,Undirected,459,,,0.556302501,120,6,3.6
1772,1563,Undirected,460,,,-1,20,1,0.1
1772,1753,Undirected,461,,,0.204119983,80,4,1.6
1772,1752,Undirected,462,,,1.526339277,420,16,33.6
1772,1673,Undirected,463,,,-1,20,1,0.1
1772,1775,Undirected,464,,,2.290034611,1300,30,195
1772,1798,Undirected,465,,,1.853698212,840,17,71.4
1772,1792,Undirected,466,,,1.079181246,240,10,12
1772,1790,Undirected,467,,,0.204119983,80,4,1.6
1772,1795,Undirected,468,,,1.352182518,500,9,22.5
1772,1919,Undirected,469,,,-1,20,1,0.1
1772,1574,Undirected,470,,,-1,20,1,0.1
1772,1688,Undirected,471,,,-1,20,1,0.1
1772,1902,Undirected,472,,,1.51851394,440,15,33
1772,1866,Undirected,473,,,-1,20,1,0.1
1772,1704,Undirected,474,,,-0.698970004,40,1,0.2
1772,1912,Undirected,475,,,-1,20,1,0.1
1772,1665,Undirected,476,,,-0.096910013,80,2,0.8
1772,1917,Undirected,477,,,-1,20,1,0.1
1772,1641,Undirected,478,,,-1,20,1,0.1
1772,1625,Undirected,479,,,-0.397940009,40,2,0.4
1772,1601,Undirected,480,,,-1,20,1,0.1
1772,1628,Undirected,481,,,1.645422269,680,13,44.2
1772,1722,Undirected,482,,,0.477121255,120,5,3
1772,1723,Undirected,483,,,-1,20,1,0.1
1772,1809,Undirected,484,,,-0.397940009,40,2,0.4
1772,1822,Undirected,485,,,-1,20,1,0.1
1772,1768,Undirected,486,,,-0.22184875,60,2,0.6
1772,1533,Undirected,487,,,-1,20,1,0.1
1772,1684,Undirected,488,,,0.477121255,120,5,3
1772,1730,Undirected,489,,,-1,20,1,0.1
1772,1666,Undirected,490,,,0.944482672,220,8,8.8
1772,1760,Undirected,491,,,0.204119983,80,4,1.6
1772,1761,Undirected,492,,,0.397940009,100,5,2.5
1772,1766,Undirected,493,,,2.708845638,1860,55,511.5
1772,1767,Undirected,494,,,-0.397940009,40,2,0.4
1772,1764,Undirected,495,,,1.158362492,240,12,14.4
1772,1765,Undirected,496,,,-0.397940009,40,2,0.4
